date,hospital_code,hospital_name,blood_type,units_in_stock,units_consumed,units_restocked,is_weekend,is_holiday,emergency_surge,critical_alert
2023-09-28,KNH,"Kenyatta National Hospital, Nairobi",A-,44.2,1.2,0.0,False,False,0.0,False
2023-09-29,KNH,"Kenyatta National Hospital, Nairobi",A-,43.3,1.0,0.0,False,False,0.0,False
2023-09-30,KNH,"Kenyatta National Hospital, Nairobi",A-,42.0,1.2,0.0,True,False,0.0,False
2023-10-01,KNH,"Kenyatta National Hospital, Nairobi",A-,50.2,1.5,9.7,True,False,0.0,False
2023-10-02,KNH,"Kenyatta National Hospital, Nairobi",A-,49.0,1.2,0.0,False,False,0.0,False
2023-10-03,KNH,"Kenyatta National Hospital, Nairobi",A-,48.0,1.0,0.0,False,False,0.0,False
2023-10-04,KNH,"Kenyatta National Hospital, Nairobi",A-,46.9,1.1,0.0,False,False,0.0,False
2023-10-05,KNH,"Kenyatta National Hospital, Nairobi",A-,45.9,1.0,0.0,False,False,0.0,False
2023-10-06,KNH,"Kenyatta National Hospital, Nairobi",A-,44.7,1.2,0.0,False,False,0.0,False
2023-10-07,KNH,"Kenyatta National Hospital, Nairobi",A-,43.1,1.6,0.0,True,False,0.0,False
2023-10-08,KNH,"Kenyatta National Hospital, Nairobi",A-,41.4,1.7,0.0,True,False,0.0,False
2023-10-09,KNH,"Kenyatta National Hospital, Nairobi",A-,40.3,1.1,0.0,False,False,0.0,False
2023-10-10,KNH,"Kenyatta National Hospital, Nairobi",A-,38.5,1.8,0.0,False,True,0.0,False
2023-10-11,KNH,"Kenyatta National Hospital, Nairobi",A-,37.3,1.2,0.0,False,False,0.0,False
2023-10-12,KNH,"Kenyatta National Hospital, Nairobi",A-,36.2,1.1,0.0,False,False,0.0,False
2023-10-13,KNH,"Kenyatta National Hospital, Nairobi",A-,34.9,1.3,0.0,False,False,0.0,False
2023-10-14,KNH,"Kenyatta National Hospital, Nairobi",A-,33.2,1.8,0.0,True,False,0.0,False
2023-10-15,KNH,"Kenyatta National Hospital, Nairobi",A-,31.3,1.8,0.0,True,False,0.0,False
2023-10-16,KNH,"Kenyatta National Hospital, Nairobi",A-,30.2,1.2,0.0,False,False,0.0,False
2023-10-17,KNH,"Kenyatta National Hospital, Nairobi",A-,49.7,1.2,20.7,False,False,0.0,False
2023-10-18,KNH,"Kenyatta National Hospital, Nairobi",A-,48.5,1.3,0.0,False,False,0.0,False
2023-10-19,KNH,"Kenyatta National Hospital, Nairobi",A-,47.3,1.2,0.0,False,False,0.0,False
2023-10-20,KNH,"Kenyatta National Hospital, Nairobi",A-,45.3,2.0,0.0,False,True,0.0,False
2023-10-21,KNH,"Kenyatta National Hospital, Nairobi",A-,44.1,1.2,0.0,True,False,0.0,False
2023-10-22,KNH,"Kenyatta National Hospital, Nairobi",A-,42.6,1.4,0.0,True,False,0.0,False
2023-10-23,KNH,"Kenyatta National Hospital, Nairobi",A-,41.5,1.1,0.0,False,False,0.0,False
2023-10-24,KNH,"Kenyatta National Hospital, Nairobi",A-,40.4,1.1,0.0,False,False,0.0,False
2023-10-25,KNH,"Kenyatta National Hospital, Nairobi",A-,39.0,1.4,0.0,False,False,0.0,False
2023-10-26,KNH,"Kenyatta National Hospital, Nairobi",A-,37.8,1.2,0.0,False,False,0.0,False
2023-10-27,KNH,"Kenyatta National Hospital, Nairobi",A-,36.6,1.2,0.0,False,False,0.0,False
2023-10-28,KNH,"Kenyatta National Hospital, Nairobi",A-,34.3,2.3,0.0,True,False,2.33,False
2023-10-29,KNH,"Kenyatta National Hospital, Nairobi",A-,32.1,2.2,0.0,True,False,2.33,False
2023-10-30,KNH,"Kenyatta National Hospital, Nairobi",A-,31.0,1.1,0.0,False,False,0.0,False
2023-10-31,KNH,"Kenyatta National Hospital, Nairobi",A-,29.8,1.2,0.0,False,False,0.0,False
2023-11-01,KNH,"Kenyatta National Hospital, Nairobi",A-,28.6,1.3,0.0,False,False,0.0,False
2023-11-02,KNH,"Kenyatta National Hospital, Nairobi",A-,46.6,1.1,19.2,False,False,0.0,False
2023-11-03,KNH,"Kenyatta National Hospital, Nairobi",A-,45.1,1.6,0.0,False,False,0.0,False
2023-11-04,KNH,"Kenyatta National Hospital, Nairobi",A-,43.2,1.8,0.0,True,False,0.0,False
2023-11-05,KNH,"Kenyatta National Hospital, Nairobi",A-,41.4,1.8,0.0,True,False,0.0,False
2023-11-06,KNH,"Kenyatta National Hospital, Nairobi",A-,39.9,1.5,0.0,False,False,0.0,False
2023-11-07,KNH,"Kenyatta National Hospital, Nairobi",A-,38.6,1.3,0.0,False,False,0.0,False
2023-11-08,KNH,"Kenyatta National Hospital, Nairobi",A-,37.3,1.3,0.0,False,False,0.0,False
2023-11-09,KNH,"Kenyatta National Hospital, Nairobi",A-,35.9,1.4,0.0,False,False,0.0,False
2023-11-10,KNH,"Kenyatta National Hospital, Nairobi",A-,34.4,1.5,0.0,False,False,0.0,False
2023-11-11,KNH,"Kenyatta National Hospital, Nairobi",A-,32.7,1.7,0.0,True,False,0.0,False
2023-11-12,KNH,"Kenyatta National Hospital, Nairobi",A-,30.7,2.0,0.0,True,False,0.0,False
2023-11-13,KNH,"Kenyatta National Hospital, Nairobi",A-,29.4,1.4,0.0,False,False,0.0,False
2023-11-14,KNH,"Kenyatta National Hospital, Nairobi",A-,46.3,1.3,18.3,False,False,0.0,False
2023-11-15,KNH,"Kenyatta National Hospital, Nairobi",A-,45.1,1.3,0.0,False,False,0.0,False
2023-11-16,KNH,"Kenyatta National Hospital, Nairobi",A-,43.8,1.3,0.0,False,False,0.0,False
2023-11-17,KNH,"Kenyatta National Hospital, Nairobi",A-,42.7,1.1,0.0,False,False,0.0,False
2023-11-18,KNH,"Kenyatta National Hospital, Nairobi",A-,41.1,1.6,0.0,True,False,0.0,False
2023-11-19,KNH,"Kenyatta National Hospital, Nairobi",A-,39.3,1.8,0.0,True,False,0.0,False
2023-11-20,KNH,"Kenyatta National Hospital, Nairobi",A-,37.8,1.5,0.0,False,False,0.0,False
2023-11-21,KNH,"Kenyatta National Hospital, Nairobi",A-,36.4,1.3,0.0,False,False,0.0,False
2023-11-22,KNH,"Kenyatta National Hospital, Nairobi",A-,35.1,1.3,0.0,False,False,0.0,False
2023-11-23,KNH,"Kenyatta National Hospital, Nairobi",A-,33.7,1.4,0.0,False,False,0.0,False
2023-11-24,KNH,"Kenyatta National Hospital, Nairobi",A-,32.4,1.4,0.0,False,False,0.0,False
2023-11-25,KNH,"Kenyatta National Hospital, Nairobi",A-,30.6,1.8,0.0,True,False,0.0,False
2023-11-26,KNH,"Kenyatta National Hospital, Nairobi",A-,44.0,1.5,15.0,True,False,0.0,False
2023-11-27,KNH,"Kenyatta National Hospital, Nairobi",A-,43.0,1.0,0.0,False,False,0.0,False
2023-11-28,KNH,"Kenyatta National Hospital, Nairobi",A-,41.7,1.3,0.0,False,False,0.0,False
2023-11-29,KNH,"Kenyatta National Hospital, Nairobi",A-,40.2,1.5,0.0,False,False,0.0,False
2023-11-30,KNH,"Kenyatta National Hospital, Nairobi",A-,39.0,1.2,0.0,False,False,0.0,False
2023-12-01,KNH,"Kenyatta National Hospital, Nairobi",A-,37.7,1.3,0.0,False,False,0.0,False
2023-12-02,KNH,"Kenyatta National Hospital, Nairobi",A-,35.8,1.8,0.0,True,False,0.0,False
2023-12-03,KNH,"Kenyatta National Hospital, Nairobi",A-,34.0,1.8,0.0,True,False,0.0,False
2023-12-04,KNH,"Kenyatta National Hospital, Nairobi",A-,32.7,1.3,0.0,False,False,0.0,False
2023-12-05,KNH,"Kenyatta National Hospital, Nairobi",A-,31.3,1.4,0.0,False,False,0.0,False
2023-12-06,KNH,"Kenyatta National Hospital, Nairobi",A-,30.0,1.3,0.0,False,False,0.0,False
2023-12-07,KNH,"Kenyatta National Hospital, Nairobi",A-,28.6,1.4,0.0,False,False,0.0,False
2023-12-08,KNH,"Kenyatta National Hospital, Nairobi",A-,27.2,1.4,0.0,False,False,0.0,False
2023-12-09,KNH,"Kenyatta National Hospital, Nairobi",A-,25.2,2.0,0.0,True,False,0.0,False
2023-12-10,KNH,"Kenyatta National Hospital, Nairobi",A-,23.6,1.6,0.0,True,False,0.0,False
2023-12-11,KNH,"Kenyatta National Hospital, Nairobi",A-,22.3,1.3,0.0,False,False,0.0,False
2023-12-12,KNH,"Kenyatta National Hospital, Nairobi",A-,20.1,2.2,0.0,False,True,0.0,False
2023-12-13,KNH,"Kenyatta National Hospital, Nairobi",A-,33.0,1.3,14.2,False,False,0.0,False
2023-12-14,KNH,"Kenyatta National Hospital, Nairobi",A-,31.7,1.3,0.0,False,False,0.0,False
2023-12-15,KNH,"Kenyatta National Hospital, Nairobi",A-,30.1,1.6,0.0,False,False,0.0,False
2023-12-16,KNH,"Kenyatta National Hospital, Nairobi",A-,28.2,1.9,0.0,True,False,0.0,False
2023-12-17,KNH,"Kenyatta National Hospital, Nairobi",A-,26.4,1.8,0.0,True,False,0.0,False
2023-12-18,KNH,"Kenyatta National Hospital, Nairobi",A-,24.9,1.5,0.0,False,False,0.0,False
2023-12-19,KNH,"Kenyatta National Hospital, Nairobi",A-,23.6,1.3,0.0,False,False,0.0,False
2023-12-20,KNH,"Kenyatta National Hospital, Nairobi",A-,22.2,1.5,0.0,False,False,0.0,False
2023-12-21,KNH,"Kenyatta National Hospital, Nairobi",A-,21.1,1.1,0.0,False,False,0.0,False
2023-12-22,KNH,"Kenyatta National Hospital, Nairobi",A-,19.1,2.0,0.0,False,False,1.85,False
2023-12-23,KNH,"Kenyatta National Hospital, Nairobi",A-,15.4,3.7,0.0,True,False,3.38,False
2023-12-24,KNH,"Kenyatta National Hospital, Nairobi",A-,12.8,2.6,0.0,True,False,1.53,False
2023-12-25,KNH,"Kenyatta National Hospital, Nairobi",A-,9.2,3.7,0.0,False,True,1.53,True
2023-12-26,KNH,"Kenyatta National Hospital, Nairobi",A-,6.8,2.3,0.0,False,True,0.0,True
2023-12-27,KNH,"Kenyatta National Hospital, Nairobi",A-,5.6,1.2,0.0,False,False,0.0,True
2023-12-28,KNH,"Kenyatta National Hospital, Nairobi",A-,4.2,1.4,0.0,False,False,0.0,True
2023-12-29,KNH,"Kenyatta National Hospital, Nairobi",A-,2.8,1.4,0.0,False,False,0.0,True
2023-12-30,KNH,"Kenyatta National Hospital, Nairobi",A-,14.8,1.5,13.5,True,False,0.0,False
2023-12-31,KNH,"Kenyatta National Hospital, Nairobi",A-,12.9,1.9,0.0,True,False,0.0,False
2024-01-01,KNH,"Kenyatta National Hospital, Nairobi",A-,10.9,1.9,0.0,False,True,0.0,False
2024-01-02,KNH,"Kenyatta National Hospital, Nairobi",A-,10.0,1.0,0.0,False,False,0.0,True
2024-01-03,KNH,"Kenyatta National Hospital, Nairobi",A-,9.1,0.9,0.0,False,False,0.0,True
2024-01-04,KNH,"Kenyatta National Hospital, Nairobi",A-,7.9,1.1,0.0,False,False,0.0,True
2024-01-05,KNH,"Kenyatta National Hospital, Nairobi",A-,6.7,1.2,0.0,False,False,0.0,True
2024-01-06,KNH,"Kenyatta National Hospital, Nairobi",A-,5.3,1.4,0.0,True,False,0.0,True
2024-01-07,KNH,"Kenyatta National Hospital, Nairobi",A-,4.3,1.0,0.0,True,False,0.0,True
2024-01-08,KNH,"Kenyatta National Hospital, Nairobi",A-,3.4,1.0,0.0,False,False,0.0,True
2024-01-09,KNH,"Kenyatta National Hospital, Nairobi",A-,2.3,1.0,0.0,False,False,0.0,True
2024-01-10,KNH,"Kenyatta National Hospital, Nairobi",A-,1.4,1.0,0.0,False,False,0.0,True
2024-01-11,KNH,"Kenyatta National Hospital, Nairobi",A-,0.4,1.0,0.0,False,False,0.0,True
2024-01-12,KNH,"Kenyatta National Hospital, Nairobi",A-,0.0,1.0,0.0,False,False,0.0,True
2024-01-13,KNH,"Kenyatta National Hospital, Nairobi",A-,0.0,1.3,0.0,True,False,0.0,True
2024-01-14,KNH,"Kenyatta National Hospital, Nairobi",A-,21.2,1.4,22.5,True,False,0.0,False
2024-01-15,KNH,"Kenyatta National Hospital, Nairobi",A-,20.2,1.0,0.0,False,False,0.0,False
2024-01-16,KNH,"Kenyatta National Hospital, Nairobi",A-,19.2,1.0,0.0,False,False,0.0,False
2024-01-17,KNH,"Kenyatta National Hospital, Nairobi",A-,18.2,1.0,0.0,False,False,0.0,False
2024-01-18,KNH,"Kenyatta National Hospital, Nairobi",A-,17.2,1.0,0.0,False,False,0.0,False
2024-01-19,KNH,"Kenyatta National Hospital, Nairobi",A-,16.1,1.0,0.0,False,False,0.0,False
2024-01-20,KNH,"Kenyatta National Hospital, Nairobi",A-,14.9,1.2,0.0,True,False,0.0,False
2024-01-21,KNH,"Kenyatta National Hospital, Nairobi",A-,13.4,1.5,0.0,True,False,0.0,False
2024-01-22,KNH,"Kenyatta National Hospital, Nairobi",A-,12.2,1.2,0.0,False,False,0.0,False
2024-01-23,KNH,"Kenyatta National Hospital, Nairobi",A-,11.2,1.0,0.0,False,False,0.0,False
2024-01-24,KNH,"Kenyatta National Hospital, Nairobi",A-,10.1,1.1,0.0,False,False,0.0,False
2024-01-25,KNH,"Kenyatta National Hospital, Nairobi",A-,9.1,1.0,0.0,False,False,0.0,True
2024-01-26,KNH,"Kenyatta National Hospital, Nairobi",A-,8.2,0.9,0.0,False,False,0.0,True
2024-01-27,KNH,"Kenyatta National Hospital, Nairobi",A-,24.6,1.3,17.7,True,False,0.0,False
2024-01-28,KNH,"Kenyatta National Hospital, Nairobi",A-,23.2,1.3,0.0,True,False,0.0,False
2024-01-29,KNH,"Kenyatta National Hospital, Nairobi",A-,22.2,1.1,0.0,False,False,0.0,False
2024-01-30,KNH,"Kenyatta National Hospital, Nairobi",A-,21.0,1.2,0.0,False,False,0.0,False
2024-01-31,KNH,"Kenyatta National Hospital, Nairobi",A-,20.0,1.0,0.0,False,False,0.0,False
2024-02-01,KNH,"Kenyatta National Hospital, Nairobi",A-,19.0,1.0,0.0,False,False,0.0,False
2024-02-02,KNH,"Kenyatta National Hospital, Nairobi",A-,18.0,1.0,0.0,False,False,0.0,False
2024-02-03,KNH,"Kenyatta National Hospital, Nairobi",A-,16.5,1.4,0.0,True,False,0.0,False
2024-02-04,KNH,"Kenyatta National Hospital, Nairobi",A-,15.0,1.6,0.0,True,False,0.0,False
2024-02-05,KNH,"Kenyatta National Hospital, Nairobi",A-,13.8,1.2,0.0,False,False,0.0,False
2024-02-06,KNH,"Kenyatta National Hospital, Nairobi",A-,12.7,1.1,0.0,False,False,0.0,False
2024-02-07,KNH,"Kenyatta National Hospital, Nairobi",A-,26.9,1.1,15.3,False,False,0.0,False
2024-02-08,KNH,"Kenyatta National Hospital, Nairobi",A-,25.7,1.2,0.0,False,False,0.0,False
2024-02-09,KNH,"Kenyatta National Hospital, Nairobi",A-,24.5,1.2,0.0,False,False,0.0,False
2024-02-10,KNH,"Kenyatta National Hospital, Nairobi",A-,23.1,1.4,0.0,True,False,0.0,False
2024-02-11,KNH,"Kenyatta National Hospital, Nairobi",A-,21.5,1.6,0.0,True,False,0.0,False
2024-02-12,KNH,"Kenyatta National Hospital, Nairobi",A-,20.4,1.1,0.0,False,False,0.0,False
2024-02-13,KNH,"Kenyatta National Hospital, Nairobi",A-,19.3,1.1,0.0,False,False,0.0,False
2024-02-14,KNH,"Kenyatta National Hospital, Nairobi",A-,18.1,1.2,0.0,False,False,0.0,False
2024-02-15,KNH,"Kenyatta National Hospital, Nairobi",A-,17.1,1.1,0.0,False,False,0.0,False
2024-02-16,KNH,"Kenyatta National Hospital, Nairobi",A-,16.0,1.1,0.0,False,False,0.0,False
2024-02-17,KNH,"Kenyatta National Hospital, Nairobi",A-,14.3,1.7,0.0,True,False,0.0,False
2024-02-18,KNH,"Kenyatta National Hospital, Nairobi",A-,12.7,1.6,0.0,True,False,0.0,False
2024-02-19,KNH,"Kenyatta National Hospital, Nairobi",A-,11.7,1.0,0.0,False,False,0.0,False
2024-02-20,KNH,"Kenyatta National Hospital, Nairobi",A-,10.6,1.1,0.0,False,False,0.0,False
2024-02-21,KNH,"Kenyatta National Hospital, Nairobi",A-,9.3,1.2,0.0,False,False,0.0,True
2024-02-22,KNH,"Kenyatta National Hospital, Nairobi",A-,8.3,1.0,0.0,False,False,0.0,True
2024-02-23,KNH,"Kenyatta National Hospital, Nairobi",A-,27.9,1.2,20.8,False,False,0.0,False
2024-02-24,KNH,"Kenyatta National Hospital, Nairobi",A-,26.4,1.5,0.0,True,False,0.0,False
2024-02-25,KNH,"Kenyatta National Hospital, Nairobi",A-,24.9,1.5,0.0,True,False,0.0,False
2024-02-26,KNH,"Kenyatta National Hospital, Nairobi",A-,23.9,1.0,0.0,False,False,0.0,False
2024-02-27,KNH,"Kenyatta National Hospital, Nairobi",A-,22.8,1.1,0.0,False,False,0.0,False
2024-02-28,KNH,"Kenyatta National Hospital, Nairobi",A-,21.9,0.9,0.0,False,False,0.0,False
2024-02-29,KNH,"Kenyatta National Hospital, Nairobi",A-,20.8,1.0,0.0,False,False,0.0,False
2024-03-01,KNH,"Kenyatta National Hospital, Nairobi",A-,19.5,1.3,0.0,False,False,0.0,False
2024-03-02,KNH,"Kenyatta National Hospital, Nairobi",A-,17.5,2.0,0.0,True,False,0.0,False
2024-03-03,KNH,"Kenyatta National Hospital, Nairobi",A-,16.0,1.5,0.0,True,False,0.0,False
2024-03-04,KNH,"Kenyatta National Hospital, Nairobi",A-,14.8,1.1,0.0,False,False,0.0,False
2024-03-05,KNH,"Kenyatta National Hospital, Nairobi",A-,13.5,1.3,0.0,False,False,0.0,False
2024-03-06,KNH,"Kenyatta National Hospital, Nairobi",A-,12.2,1.3,0.0,False,False,0.0,False
2024-03-07,KNH,"Kenyatta National Hospital, Nairobi",A-,11.0,1.2,0.0,False,False,0.0,False
2024-03-08,KNH,"Kenyatta National Hospital, Nairobi",A-,9.9,1.2,0.0,False,False,0.0,True
2024-03-09,KNH,"Kenyatta National Hospital, Nairobi",A-,19.9,1.6,11.6,True,False,0.0,False
2024-03-10,KNH,"Kenyatta National Hospital, Nairobi",A-,18.2,1.7,0.0,True,False,0.0,False
2024-03-11,KNH,"Kenyatta National Hospital, Nairobi",A-,16.9,1.3,0.0,False,False,0.0,False
2024-03-12,KNH,"Kenyatta National Hospital, Nairobi",A-,15.5,1.4,0.0,False,False,0.0,False
2024-03-13,KNH,"Kenyatta National Hospital, Nairobi",A-,14.3,1.3,0.0,False,False,0.0,False
2024-03-14,KNH,"Kenyatta National Hospital, Nairobi",A-,13.0,1.3,0.0,False,False,0.0,False
2024-03-15,KNH,"Kenyatta National Hospital, Nairobi",A-,11.8,1.2,0.0,False,False,0.0,False
2024-03-16,KNH,"Kenyatta National Hospital, Nairobi",A-,10.0,1.8,0.0,True,False,0.0,True
2024-03-17,KNH,"Kenyatta National Hospital, Nairobi",A-,8.2,1.8,0.0,True,False,0.0,True
2024-03-18,KNH,"Kenyatta National Hospital, Nairobi",A-,6.8,1.4,0.0,False,False,0.0,True
2024-03-19,KNH,"Kenyatta National Hospital, Nairobi",A-,5.1,1.6,0.0,False,False,0.0,True
2024-03-20,KNH,"Kenyatta National Hospital, Nairobi",A-,3.7,1.4,0.0,False,False,0.0,True
2024-03-21,KNH,"Kenyatta National Hospital, Nairobi",A-,2.4,1.3,0.0,False,False,0.0,True
2024-03-22,KNH,"Kenyatta National Hospital, Nairobi",A-,1.2,1.3,0.0,False,False,0.0,True
2024-03-23,KNH,"Kenyatta National Hospital, Nairobi",A-,0.0,2.0,0.0,True,False,0.0,True
2024-03-24,KNH,"Kenyatta National Hospital, Nairobi",A-,16.7,1.8,18.5,True,False,0.0,False
2024-03-25,KNH,"Kenyatta National Hospital, Nairobi",A-,15.4,1.3,0.0,False,False,0.0,False
2024-03-26,KNH,"Kenyatta National Hospital, Nairobi",A-,14.2,1.2,0.0,False,False,0.0,False
2024-03-27,KNH,"Kenyatta National Hospital, Nairobi",A-,12.7,1.5,0.0,False,False,0.0,False
2024-03-28,KNH,"Kenyatta National Hospital, Nairobi",A-,11.4,1.3,0.0,False,False,0.0,False
2024-03-29,KNH,"Kenyatta National Hospital, Nairobi",A-,9.1,2.4,0.0,False,True,0.0,True
2024-03-30,KNH,"Kenyatta National Hospital, Nairobi",A-,7.3,1.8,0.0,True,False,0.0,True
2024-03-31,KNH,"Kenyatta National Hospital, Nairobi",A-,5.4,1.8,0.0,True,False,0.0,True
2024-04-01,KNH,"Kenyatta National Hospital, Nairobi",A-,1.6,3.8,0.0,False,True,2.35,True
2024-04-02,KNH,"Kenyatta National Hospital, Nairobi",A-,0.0,2.0,0.0,False,False,2.35,True
2024-04-03,KNH,"Kenyatta National Hospital, Nairobi",A-,15.1,1.6,16.6,False,False,0.0,False
2024-04-04,KNH,"Kenyatta National Hospital, Nairobi",A-,13.7,1.4,0.0,False,False,0.0,False
2024-04-05,KNH,"Kenyatta National Hospital, Nairobi",A-,12.4,1.3,0.0,False,False,0.0,False
2024-04-06,KNH,"Kenyatta National Hospital, Nairobi",A-,10.5,1.9,0.0,True,False,0.0,False
2024-04-07,KNH,"Kenyatta National Hospital, Nairobi",A-,8.6,2.0,0.0,True,False,0.0,True
2024-04-08,KNH,"Kenyatta National Hospital, Nairobi",A-,7.0,1.5,0.0,False,False,0.0,True
2024-04-09,KNH,"Kenyatta National Hospital, Nairobi",A-,5.7,1.3,0.0,False,False,0.0,True
2024-04-10,KNH,"Kenyatta National Hospital, Nairobi",A-,4.4,1.3,0.0,False,False,0.0,True
2024-04-11,KNH,"Kenyatta National Hospital, Nairobi",A-,3.2,1.2,0.0,False,False,0.0,True
2024-04-12,KNH,"Kenyatta National Hospital, Nairobi",A-,2.0,1.2,0.0,False,False,0.0,True
2024-04-13,KNH,"Kenyatta National Hospital, Nairobi",A-,0.5,1.5,0.0,True,False,0.0,True
2024-04-14,KNH,"Kenyatta National Hospital, Nairobi",A-,0.0,2.0,0.0,True,False,0.0,True
2024-04-15,KNH,"Kenyatta National Hospital, Nairobi",A-,0.0,1.3,0.0,False,False,0.0,True
2024-04-16,KNH,"Kenyatta National Hospital, Nairobi",A-,9.4,1.5,10.9,False,False,0.0,True
2024-04-17,KNH,"Kenyatta National Hospital, Nairobi",A-,8.2,1.2,0.0,False,False,0.0,True
2024-04-18,KNH,"Kenyatta National Hospital, Nairobi",A-,6.9,1.4,0.0,False,False,0.0,True
2024-04-19,KNH,"Kenyatta National Hospital, Nairobi",A-,5.6,1.2,0.0,False,False,0.0,True
2024-04-20,KNH,"Kenyatta National Hospital, Nairobi",A-,4.1,1.6,0.0,True,False,0.0,True
2024-04-21,KNH,"Kenyatta National Hospital, Nairobi",A-,2.2,1.8,0.0,True,False,0.0,True
2024-04-22,KNH,"Kenyatta National Hospital, Nairobi",A-,1.0,1.2,0.0,False,False,0.0,True
2024-04-23,KNH,"Kenyatta National Hospital, Nairobi",A-,0.0,1.5,0.0,False,False,0.0,True
2024-04-24,KNH,"Kenyatta National Hospital, Nairobi",A-,0.0,1.1,0.0,False,False,0.0,True
2024-04-25,KNH,"Kenyatta National Hospital, Nairobi",A-,0.0,1.2,0.0,False,False,0.0,True
2024-04-26,KNH,"Kenyatta National Hospital, Nairobi",A-,0.0,1.2,0.0,False,False,0.0,True
2024-04-27,KNH,"Kenyatta National Hospital, Nairobi",A-,0.0,2.1,0.0,True,False,0.0,True
2024-04-28,KNH,"Kenyatta National Hospital, Nairobi",A-,0.0,1.8,0.0,True,False,0.0,True
2024-04-29,KNH,"Kenyatta National Hospital, Nairobi",A-,0.0,1.6,0.0,False,False,0.0,True
2024-04-30,KNH,"Kenyatta National Hospital, Nairobi",A-,12.5,1.5,14.0,False,False,0.0,False
2024-05-01,KNH,"Kenyatta National Hospital, Nairobi",A-,10.6,1.9,0.0,False,True,0.0,False
2024-05-02,KNH,"Kenyatta National Hospital, Nairobi",A-,9.5,1.1,0.0,False,False,0.0,True
2024-05-03,KNH,"Kenyatta National Hospital, Nairobi",A-,8.6,0.9,0.0,False,False,0.0,True
2024-05-04,KNH,"Kenyatta National Hospital, Nairobi",A-,7.0,1.6,0.0,True,False,0.0,True
2024-05-05,KNH,"Kenyatta National Hospital, Nairobi",A-,5.4,1.7,0.0,True,False,0.0,True
2024-05-06,KNH,"Kenyatta National Hospital, Nairobi",A-,4.1,1.2,0.0,False,False,0.0,True
2024-05-07,KNH,"Kenyatta National Hospital, Nairobi",A-,3.1,1.0,0.0,False,False,0.0,True
2024-05-08,KNH,"Kenyatta National Hospital, Nairobi",A-,2.0,1.2,0.0,False,False,0.0,True
2024-05-09,KNH,"Kenyatta National Hospital, Nairobi",A-,0.8,1.1,0.0,False,False,0.0,True
2024-05-10,KNH,"Kenyatta National Hospital, Nairobi",A-,0.0,1.0,0.0,False,False,0.0,True
2024-05-11,KNH,"Kenyatta National Hospital, Nairobi",A-,0.0,1.5,0.0,True,False,0.0,True
2024-05-12,KNH,"Kenyatta National Hospital, Nairobi",A-,0.0,1.5,0.0,True,False,0.0,True
2024-05-13,KNH,"Kenyatta National Hospital, Nairobi",A-,0.0,1.0,0.0,False,False,0.0,True
2024-05-14,KNH,"Kenyatta National Hospital, Nairobi",A-,0.0,1.3,0.0,False,False,0.0,True
2024-05-15,KNH,"Kenyatta National Hospital, Nairobi",A-,0.0,1.0,0.0,False,False,0.0,True
2024-05-16,KNH,"Kenyatta National Hospital, Nairobi",A-,25.4,1.1,26.5,False,False,0.0,False
2024-05-17,KNH,"Kenyatta National Hospital, Nairobi",A-,24.4,1.0,0.0,False,False,0.0,False
2024-05-18,KNH,"Kenyatta National Hospital, Nairobi",A-,23.2,1.2,0.0,True,False,0.0,False
2024-05-19,KNH,"Kenyatta National Hospital, Nairobi",A-,21.5,1.6,0.0,True,False,0.0,False
2024-05-20,KNH,"Kenyatta National Hospital, Nairobi",A-,20.5,1.0,0.0,False,False,0.0,False
2024-05-21,KNH,"Kenyatta National Hospital, Nairobi",A-,19.5,1.1,0.0,False,False,0.0,False
2024-05-22,KNH,"Kenyatta National Hospital, Nairobi",A-,18.3,1.2,0.0,False,False,0.0,False
2024-05-23,KNH,"Kenyatta National Hospital, Nairobi",A-,17.1,1.1,0.0,False,False,0.0,False
2024-05-24,KNH,"Kenyatta National Hospital, Nairobi",A-,16.0,1.1,0.0,False,False,0.0,False
2024-05-25,KNH,"Kenyatta National Hospital, Nairobi",A-,14.5,1.5,0.0,True,False,0.0,False
2024-05-26,KNH,"Kenyatta National Hospital, Nairobi",A-,13.1,1.3,0.0,True,False,0.0,False
2024-05-27,KNH,"Kenyatta National Hospital, Nairobi",A-,12.1,1.0,0.0,False,False,0.0,False
2024-05-28,KNH,"Kenyatta National Hospital, Nairobi",A-,11.2,0.9,0.0,False,False,0.0,False
2024-05-29,KNH,"Kenyatta National Hospital, Nairobi",A-,9.4,1.8,0.0,False,False,2.2,True
2024-05-30,KNH,"Kenyatta National Hospital, Nairobi",A-,27.9,1.9,20.4,False,False,2.2,False
2024-05-31,KNH,"Kenyatta National Hospital, Nairobi",A-,26.2,1.7,0.0,False,False,2.2,False
2024-06-01,KNH,"Kenyatta National Hospital, Nairobi",A-,23.2,3.0,0.0,True,True,0.0,False
2024-06-02,KNH,"Kenyatta National Hospital, Nairobi",A-,22.0,1.3,0.0,True,False,0.0,False
2024-06-03,KNH,"Kenyatta National Hospital, Nairobi",A-,20.9,1.1,0.0,False,False,0.0,False
2024-06-04,KNH,"Kenyatta National Hospital, Nairobi",A-,19.9,1.0,0.0,False,False,0.0,False
2024-06-05,KNH,"Kenyatta National Hospital, Nairobi",A-,18.8,1.1,0.0,False,False,0.0,False
2024-06-06,KNH,"Kenyatta National Hospital, Nairobi",A-,17.6,1.2,0.0,False,False,0.0,False
